用户id,手机号数量,是否在黑名单中
3204ba2bda6d95165a0882bb068f84320329773ef12c1b5995c6e6151dccc5be,2,0
5f7896ebdf4ee338a8529a8acbd99b3ae924d96ef58fbe3342c08992e7f0233c,3,0
bf9342d25c1937e460563915071024709967976f2fb50f06945f19028c15b93f,3,0
69bb229d3d95d41119276725813536d467f7bc30c85a948fbd496f1668dad238,10,0
e0c2f1ea5e76ae361918b56895dbf6272ec664302f308a1c2ee83e125cf9f257,5,0
6b201cdb3fb9c3fb551f132f766a395d75de50d2e1c7bf0aca45a3c3dd452235,7,0
ff9b5cccb37a5b4dd0da79695e13cc734878ea6f9eb6ef7b60bdb5c1a7e70392,3,0
3201b6a3a1f94cf11b0932293aa13fa7ac7d22c888e4c0e35a310a9fa7452ea3,2,0
4a41a8ad72fe01268773caad3c63137099c63139001f97b72fe7eab089879a93,7,0
ce6d94e775dd639e8a9a3087926a16304fce77d017a996e4b548d449f2082ebb,2,0
6662b435905f1c8cf235e09ca8d637de0ed457a0c6719050387684568c23f5ca,4,0
2331c0ed9c545b03861cbf66aae7d625968ca373632dfcb464fc17c0bcfdab94,6,0
bad77c21820b2003785462787222d8fb8b0355b982288b483a837d2501e82bcf,3,0
7f542af19b76adaff9d9b9e5b6a8ca88e86d9fda04df14d1674bb1b3368c17dd,4,0
b97714fbd879b54e66530e1d766cb7bc72d066d35dd5e0af2ed3fc66a3c34b98,2,0
992c5e5507c4fcf19a38321871886c36c4620a8bc2d2976b3752395da0652462,4,0
ab9062dd1c5a44875e7e3ec08c2ac4a0dd129722b462a3dc3bf24d4f2641d50e,3,0
7e82bb1c2570f623de2b3bd5e2a584a2db4b931e09b46ba791739ca3ba9411e4,5,0
76ae9a192854593f18ff9f4cfc22bb61c076e1d4ffcfd36d6f3f69f2dc959fb8,5,0
f6427be32a8ce45fb4e098251de0f31c333f9b1c087c4fb5424d47d3b26543eb,3,0
6c8ee9d665daea2b48ff3801931b69ae13b6d0217bad776fb5384a04cff9cb51,2,0
ec95eeb345dd954e4f92259ccc5e494fdf107103e72f8dd51daab6bb7180ed38,2,0
c242c59afb71eb42e236c4b5d5742df4e63e7cab0785fb13f4d8306d5d8f9e3b,8,0
6dd27094846057f143210d16b867b0f48422f74c2a728c9ba9f87ade5e621b4a,4,0
2bd26b93069ffcf7a9775be8733f6c1639fd11f002cd08807dfc2cc40d4435e6,3,0
171fc789f45d95cc27251b26e9315d3f814ffb6d3267b86a6c422535dcb3eca6,3,0
02f988b7e1dc7067d45dac6b28092d43adc371e7eaced84ac070c04584f34bce,2,0
13b726b4a5731c31d957247f488207159a7cc489d6f8bc661834b4ad2a3936d7,3,0
062e914cd76a6378dd963bcf0b0c5f19a57808e1afe4d54ac7bfe17107449787,2,0
8d7e5c7bb115c9872a61c1d2d4511d28c4270649c38498d83ff018eb36cc8693,2,0
279eb5dd6dd3ff9502a8109942eefcf2af0fd67d28c37534c485a36018d0f3f3,7,0
1238b24de6943e1ef458406969c694ecabfd7a904efac6c7267b67ef07959146,2,0
9c041f6780d9fabfb883eba63d328ec995d5c57bf89f6dc580ab6f4671f5d879,2,0
aa456675ec9ba356d08fa26f8f976785266b26ef76c870bf5693ccf8ac232877,3,0
58ca4a62eefa2af67688d67d0ffa9c00521d91bea1c47c190d3bbd5203e516c4,2,0
5f7d7792109dd5cf63ae59cdefd3d35a8cda2ceba48eb5567adb2f4a76bb8cac,2,0
b90c7455774ec8f6cbe397374a883d4cfeebc51131f236f4bc59aab772797610,2,0
a0acc15c1c1d4faddc955d1f409dd0d760c0d859200e7ba7c9ca1a0c818a48b1,7,0
75d8d1e861884724a1d8b2b74a8a6756d04d6cde42667b0312126b40255ed946,2,0
fcc65d86a5130598b389d6b7eb979d72f1cb0456e8d1492b1c7838d3458b69ba,3,0
b3d116196281a7cccc10a6ab49b99ab0d81b2cb65a680926ac8c5f97c1a3c16e,2,0
aa437c20d416af713647e6a42c84584a13a8153c53cc24d9c652d0f2911f6b2e,3,0
5c25d71962bc0c1615171303a8c1384ea752551edf1b49b6c1fe5623808e232c,7,0
41969b73675e165d38a9cac5e53f3b01754871524b15ace22b65fdf045fd9b89,6,0
0cf2dfc91d75693e12826607a0c12cc8563739394250097fccfe7b083847b7cb,6,0
1ddaff4105f8bec17845164b5cfb7cb3a840b9e4d670d66ef03054ed3d8cda2d,5,0
eb3a454d6c9245db547fbb303a26c7305bb842bb6e763d475d77042ff66d7e2d,4,0
ec183423f5022627be0e1c73a71265c55d9344b5b391123d80f5f74eef378390,2,0
afd76529c5e6d1737c012fdf65b185afd2f2577b284ea63d6c80ffedde853870,2,0
e454a9dcff6cf16a521e5f8cd9571f197af0111b8655be494bed6f34f2f1cb2a,8,0
4c92544af089f7fa2f4bbe64e27574702851fca04489759f0b06a26e42656bd3,3,0
d067e2d9deea4230d2820348e34ccfe2714abec7b6b2819ca273d42053d3cb83,3,0
5a639fcef3341967c8b51582e8c009502118b22ab19e4dd694ad8b51f642e541,3,0
7f9a3003c6593a831b1520cd29e24513e6393338dd0c2eec6dfad1e6f9e7c03c,4,0
3421ed48b250789e0b780cf1b03519620ee04413d484f9622cb311ba8fad4e51,2,0
0cc70878342bfde8314db5f6cf744142ae5ab47cfed8476071077091f7cdf7cf,4,0
bda54457ea80503d3c7c3d5b9290ba648842b810499dd6e6bbc2bf3533411358,6,0
2453a5336b8290f3b9ecccb1d4c6e0e780e7fe814e6257288844cd77eda6ca7c,2,0
032ba2eee22b7722fb010b47d94721695063e8d49319440537a65e11a87a2243,2,0
35b898cedcdf67c0d64410115e77e1dbf3e075597cefd447569128fcb18c8373,2,0
9a290ced3d91531c3c2825b09ca9792062d5926162b3e97179f266f845106b3d,7,0
4fa9dbfa92525d506c70df487797fa40441beac7d5caf02734a5d2aa61efd8b1,2,0
fd7ed4f042effffd6db9808308b8c8ce23ba37b69dbccb4b222538d2d9667843,2,0
c51ba3b1e70d1612d8a67ece959f0f61aa2945334d40ee68d05ab5c4b340a2cf,2,0
95db652df4a22845e583a1fe6a06199a2462684e5d33ef263a60725841e32a2e,4,0
97f4fb16213ce94a500124596456a907ea361a514bb701c5b2b9302c3df97bdb,7,0
b102456888c0b55f1cef4f0637e8637e719759b6fcde75c84d0abba1d2a23fe1,2,0
60b2c73c10557f72ec97b14d9e0c2f29a55a402b6c798ad827f176568a83454d,3,0
7a7242862e480fcf1eecf507ef1419aa41a5fa8f4088ed237c45e53ed5571cc8,2,0
030c9169acfd3beb71206edaa8158670fe7a1dd3c6b4a9b2a59e9f20b6148a21,5,0
fc0b9cb0f7c251ecb3504cfc57d731dc6d47caddbf7b88596902f0a4dc143793,4,0
77cea7817058496fdd218c782ec2ce40d7f91164ce5be9a3e9a8cfd5f499465b,3,0
0f94f818a0b73cd9af15b4f53f16096d180f0ec858e75c51841c94153018fe32,4,0
ac079fec051219d52bd797d42710d4e0a048459a8bd12bad0cd17ebdfbfe0206,3,0
0a9c080bb85d4aa07fc2948f25bef21eae710faa62592fcf2d7d2471499981fd,4,0
d01fbe02223fcb215cb4fb5c956a03a4bb3f2e10fea7ee65367bc099a48d6bc2,3,0
91eb81239f8ee279b0b52b9822aa25a21bef987db96bdabc35fada0e7e719339,5,0
cdf29609117ad7dd43aae4d905691111833fe5b5389acd38c070d0c1ec64cbba,2,0
4dde4f2770f15eb91bc2ee2e95e2a28eb355387fbfd2f64dc9a39656b5fbfd20,3,0
ddc7ca7b4203a2205ff1d9a91eb5bf8e4974ee09e1cbe36f31ceeceeed00c9e1,2,0
6b6afae1591c08ca47b8bde09ff8527cd73b92cef40a3552ab18a1224ef3418a,3,0
85b67ff6f3f221b40fd54f8bded32c4eb55a40d5552184b9ca51d6327badd905,3,0
39e19c8e7d574fdfbc83ed6d769955afe3e54f7877f2c672eaa79c12c25d0ef8,7,0
a131da22c552b3d7e70563dda12ddb023da2004ce0b12aa2536116cdcbd631d3,3,0
760aa2a9daf0f70767122a3631b6b12cbde43923544f3e78675b9fefc7c2790a,2,0
15239ef607ae0a54b312524905ed40ac4936ea890760d5307c0c7173d26d20e9,2,0
c6bc444434785aacfef66a49188720d3be519e57fd0ddabbb8221f3f60044843,7,0
548878ba904827e4bf8202da90e7690f6140252019c3ac3a4d21ebff40deb4b1,2,0
c31f74ccdbddeec9270a5c22646aee7fcb6831690c00ef6c5722566fe71789ff,3,0
eefd676cd1e0d25fdc1f04ebcf91583e095f6209132deead66ba1982160ae4d0,3,0
cc5e5ed0de0a5707fbfac1ce79dd7ec0d1ad4d4925b7e36595481aef63a5a5d0,2,0
2fad6c97e62914b64a55fe47db3fa2ce8826f75e7619ddc23e752649531e3dc2,3,0
7157da3185e28675b504befb68eac4c19464f64a119b34d1aed1c16735af0e44,2,0
f6f78c00981ccedef69691d0fc14f39f3f4804d0ea743606334f386baf9d1043,6,0
807f78213b7204a611ae8c91d8c42f74c4b14deeeafdf8bc756c3e803a8b28dd,4,0
f41104ee03b3ee33158af7a99a578364b5eb314d6feb9d08d6d1b79f2914ab5b,3,0
ca772320a0e9086a55e9a47ff7cfeaeef90c43a531553e55a9b8320bb27be6e5,3,0
f9fb8d6797f85c5aec3df1485b85268ba471fa9cd6980d4794a44e01785236b7,3,0
e91e7c6d4590c7af81941d67b118ba4092659debffabcf56db7c2802ff2c39ca,8,0
ebdad25145f34970136eac188f6aa300d8798772df4b5aa5fdda303f9992a7b1,10,0
ec51a8adb1e21bd1aa1e9b28ad1652623a0472d0ab034f35bffa2d4c8e28690e,2,0
f99530272344af17f30f0f48fb0987c96bb3221658153928be73a6b391258b27,2,0
50e11a0eb856485630edcb7dd2ff0e1a57d763028076a24c52b2a4056dd5e34c,5,0
a2cc11331a0abb794b61c436bceb5f54ceb42d2e4b0c67235560c8752af1789b,3,0
9d15663afcfb4250156bd8b4563a715305353d02a858bbd1d8b2e677ff64c780,4,0
a7fb5624c1f8abe7cfbf135aaf2eb8fba87b6fddfbdeac7dbccf7c1dc142e5c8,3,0
f6e40e97dce9a412e09b434cfbac1e83f8e5ed642c785fafca8926c67e6102e9,3,0
167819be8d9c5403e22ce66870c55ce6e04397bdef237e4c98e475dcfd20ca2d,4,0
bf2f56b9164ed7f33b9c7f06ea3d74d1fedf3ba036637a3264a826638412e37a,2,0
6d41dc2f7254fcafbcd56549390f1664b20960ceeff9ec061e4520a145efb55d,2,0
f7d7ec82ebae7adb78d5b7e2e31dd53c0a15927e0ec6d6138548046a9294a154,2,0
9ff04d4285300c57b4422d607be571430eaee29cee062954bb39158e30c56c44,2,0
56dbacab56ffc1c478638dabd5f317670c229e7404d69714ec5ec9ce7b658ee4,3,0
1a3fdb299a5bd451fd71353d351dfb26423bf0a36cbcb457db11d90d7e210a60,2,0
bbb8a6ce570ba2a6be85dda953436823861594b1404beb98fdf9e5bcf8245c03,9,0
7f61a6cc292ba11f866fbd1bc8256b2c8dcd74d72b0d281072ac4373b04d6e34,2,0
05c3bdc6c990e5548a8c0626f5a9b383059a5bd53ead64a6124145f9b3bc1e5a,4,0
b16199db8c236b00ecec11a1ab60a50aa11f2bcea783ff17ae1582d296ff31aa,5,0
8d9c0baa976bd491f1fc37e948827ae2aaec978e61704a4ba30259cbe7957831,2,0
a43245929167b6eea8a1301d973322e2594e19e30ee3ffb01a7edd04abec68d7,4,0
7b1a96b9262376ddee28bbe817697ae3fbc12d52674593a01010975bf35b018b,5,0
3c8808260478cb6e3afdf6d18f10521eb94ae1d1d5ada15c352c105978b5992c,3,0
6fe0a8c83e830c5d8e899c134e3631989c18c9da9f4cae1542c07b32f008f51a,2,0
aa929fca07ca8e7b62ab6462719c3e0f8d566713ed730b7113e9236b89f5e043,6,0
d4fcbf67d83ba038603f329c37fe9b1df827afbe894c25378dacbdf0f66510de,4,0
ab33daeb9f5121fe55c95b101e7273f7445157cbb5f0f47738984a765b24f7bb,6,0
b22caa60c2dbf9ef23e79d40c213f4b08d03b5f864ea5149e167b10f664a4043,2,0
42f660a7a57d6f1b7439eb6d58e0f69ed807ae31fd6a1b8d1c4bdfeeecafbe18,2,0
76a747800e145a2bef353f8c4fa42db6aa476f6729a637ef22bc439f11c7e874,3,0
207c9f298bb79614c6cb0b35a2dc2877c8d918a351e820f87de63bc448ae2a57,4,0
62749c2051c37fac5d97545c15d73429d965bd9103e1bbdded676070937422ea,2,0
356f90d5c12fd2ed65f80e9384a687a64c170e48419c4100b4d0d44ca164779d,3,0
9fe7f72cb922f86b2b36d527b081ed98d382bf9cc45ed76b8effd4d8ea2266b1,3,0
f56a9234a2c98bb14cb7145cb1eba3ced78caf1ddd2d248085bb0250ff8a48a6,3,0
4e6cdc2a52cf0d49add3934dfc3b78de8f8e4cc268e27cb4b8f5b40b8d513380,2,0
d734853976647f0e4e6282ab9e29d198f7debf29ba9a9cbeba07b15b6233eb8d,3,0
360f7be6e19909d32e87f6e89dadf5876ca995bb38c3ce009c0315d074539f6b,2,0
97c21e424b29a7057ee1b5cb8b00a5e9c7346b03559a139d0bc5543de4e27a8f,2,0
ae263ba326d53647da32737c491579f43ec4ec131b03a515640d7992ab4b50d0,2,0
06ad6d82230be8acd550cdc7c04261b246ca1e68e39bacceca457ef8f6b8c16a,2,0
ca967a002bd401ac31cda75386138b6c16ecdbebc53b6d501c7c3b29ced66da2,2,0
693841a85d98847ac57a2ed11fa17bc57165d1e858887051f14af8d8b24c5a22,2,0
b85618e323dd45c3628b2c541b0b266a7a397b1bcb8b8909fc64e997b7d9afa5,2,0
a32230391b097400b4e797576e56d52f7b8dbd742e5a3861c5efb17008bb9032,2,0
fff0e8f700ffb6c86f3a48c370a73ad04020915aa3e4ce89ce8a6b7f5a804df6,5,0
ed9f421faaf8bdbf939af9418d1d3500d1a573d253714eb270a7f287da11dc3d,6,0
7919bb53aa860e61aee259bb6a7b5a3186871fa8be833e964afb1b168064a9a9,5,0
69b2fed809e8f81f1b98a20420a6967313f54f9daa0736948362fcdd66148300,3,0
581c1c23adc9a2822fce2d17c01ed887d059acc1ffc45c0558defe0c417915c4,2,0
3c4c80007ec36fb6605417b992945b4fa6b9a33d8d335325d062d19405e13a4c,3,0
0227c9f696292fa5c05451f03a24bde83a6e09a40ce3cefb839eb50f22a156e7,2,0
2549113845a0b83b81490978cf3f41b55a369fa2804db2442585a2e9ad901f93,5,0
fb0b376994f1a407a0c77e616256122a5f73e20b63a5cde52411a9eb75832191,10,0
7b4320f5f7e6f6391c3476e6c1e82ca6f1abc8fcf4c865c4d2c5dcd5e1aca56a,2,0
a226cc8f5647ee22f5349be716aaa8d8916f3d71e7e07cd0799237445b59f40e,2,0
3391d4dca0904f032c89e2d227bf9ef06f91d9b80da0382d73fe58797833c808,2,0
701e950f0764563f39624d889f415f06e637998a281fe556f098f44978e60f93,2,0
534ee7001868a8840c810b25009e9df3d07cc4502b2582b8b92243d518bec120,4,0
9ca6c39ca3fb60ac3e6ed32c81b6315b00fcdd8f728be7b08ee902396e634b7a,5,0
1acb18514962846953e6066aa1a5772cee839e9a5306d8034755a43675b0606f,3,0
ba29fe6edd2eeca46a452d8292606441868812cfac079bed1dee86253c22b312,6,0
dd058aaecc2d67da3f903a40c9591c3c9677c6065bc856138fec3aae0aa53e81,2,0
b8c915cbdf18163a36f9be50170b32bee020329a6b434033d4eeee1c4f5621cc,4,0
3be4af161a617927dec061d3d2eb512b39d3ffddf075f959c289638fc7cd4d55,2,0
0eef71ba2a46c784cc570a64f7a388765ed5adbf1e33a4d067740b1eb61f09a6,2,0
9257b6e26e187e6f18d5bc259dac05f5f2067efaafca12d842d8ee848b0b34f9,4,0
685e0a11e70b150b4adec923b72d170df4418ef63ebc597cc4c95e730bcbf222,2,0
7bbbf27da2c53b948d2b31789c60c9622ef2d9f4dec2155755191dc871457a3f,4,0
bae094210536fcdbef8c6aa457ef1711c62cc3f461c0f169c590ab81853fdb25,3,0
2ebe929a49e164673138290a389288f8607604e44f96be5f980dd93c81c47c25,2,0
4695e103e026c733b3097c6ea41145c2b42be21b09e0632668d6e780bd225f0c,5,0
0939a327f3087b335e5fc9736a723371a75964d1f1ff6b70cd97c62d3e18e559,4,0
e967d53f0c20cacfd02d5bfa5afd7a1291e15ca299782c71b40d7185bd73e8ac,2,0
8e69b0570c5db721c87935cb6fcc4cd29d1e3eac9241257c0788e4f37b7abec1,2,0
9180056475db9300a8617b69c1b8cbe8a0c5634aa63a7e6ed413beef1fa638c7,2,0
312a942d477263ef2a309b2bcf88dee0c2879a2c84dafaad6b64c9cbe230eb8d,2,0
26c1d474a343edddac56cb797e13efaa95914a6650f9c9e345f0dcd361052fc3,4,0
8dafdb100d6d20a7da594a0c656f91549e6ef92d1a0bbb3263bb1e59ff18964c,2,0
bc56ec8fc749f27f360170f55537561b476ead35f0a74155f521ca9f4eb991f3,4,0
a8c7948cb398eed40e17b2ea29be2a9cde4457cf3a8853db5165b8a15a19e623,2,0
5ceebca960a376b6a943694f94d27422bec976751c824b7a27ef2d9f89addbbc,2,0
cc6286b583cb78c541449a86936e50e890b5c7f79568847cc450f6b4fb6ea528,2,0
a02aa744912709ed7ea8467061341f0e375be1f8567b6aedf3a025f04b452deb,4,0
4f18cb09eed3de1cc284113bbdffd3bce382f138dfaa7589f41102c4eac099b0,7,0
81d2b4487cbf3be8155027460ecbac9555eff7a9e11e9b30ef1fa838aa69bcc8,5,0
ff5a015c60f5af201943cc41f14b26721514c806750dd0dde6a6d3b3592dd9aa,4,0
5ce8f93426e4ad1c95569bae814028f216359dcdf43bff47c182ad58bef56ea6,4,0
d2e364c21033ea8c3d1d30ef01a7f6fce03c5c610d3164c1c069ef92e6f8e229,3,0
092d94d3ddb36bc11c69386e8a0ad77a43bfdd8d4057ad4e111f856ae3346fa8,7,0
971fa934c463eac9697efe3b1ef401ddc0a5ecb29d888343af5fed894948a23e,3,0
5476d1d5f70c362c0f6a735b6ac45b455bc9b96a5b75f6a4f61fd13ef19bb569,2,0
96ad6db95c94eec950dd46f5fcedf747a4b643da5c7ae3588dca2ae5a02f5309,2,0
9d7281b0cca0eb4187a11e90c3c3d16c42d3544dcc52d2dea2990c8111c60670,2,0
b384db2131f9a4bc9fc2ab111ce2522d0389d5805bc6a3e3da2c05e078803230,2,0
9be49ec2550fcd31bcd30f182321513f4797d838d7c131ab32310b8ee9009f20,9,0
d9af7ac21273e172d2faa255d97e4903bb68b773127ae45d19d699545eb5573f,4,0
6948f71d9860826a8226e8cf581f20fdbae26e816c57f12ce9b65b1dedf845b9,3,0
1ecf33a29eab82661f34ed2d0f9f24d4439e1a04c31e903438b50aa694ffa429,2,0
56e97dd1e1e973c42d1dd0563c821223049d7726bfad1ce21c3bf30470fdd84e,2,0
33bbd750a821c2f23c7cd588d9a97a41c11a4ab79b09d5f72219342e45cc84f3,2,0
869f724cc06834f48a7e8fc2ef9a4b0cad6b12b22d65a830364c22ae06f72008,2,0
1d413fd24a74bbd8d71a1eb74d05332f3a5b987271ec25e46c53e694d706e694,5,0
c544f23cd8b0aa34aae6bb456a8edcc9f488890b48cef742f1348f40b8dceff7,5,0
9dc0e8e4fac21718c6c1e15f7af07455725ac53dfb04edf945ce0d4c36835d27,4,0
2ac35646512f7d7ed15fc041651da4982a90b046d70ec1669bf2f97d4eaf07fc,2,0
6f00796393bace1fd3e01e9ebbca80f012af8638243f8d3a0aab279fd5446783,4,0
b623453e73bd578165a9178e0a83e48d680788b5edfe786a0799da7782d40890,2,0
afb951260f7fae7f74f5aee2324a30e5eb9c9c28dbc3086ccc1871c3e530483b,3,0
8ae46cd666cc1390d2f515abb9efbfd3652206c74206b17a77ee63cb9bdce62b,2,0
15f8dbf4db7964ab9b663dca8413a5ccbec8ea6e9d9c1904ded7dc5c39ab2c85,5,0
fa0f87c24aaf565753a688b91c631f5e9a621316840844460671d83a9e7b65c9,2,0
4141e6b3442517aafb474399625113f85d3fb41b4a38b39d17b5a46ab3f3c7fb,3,0
703dc3fe7c33c1128724d2932c9147b7e2787fcdb2f5b249510064b0a55bf542,3,0
3522a619e89335ca8ca81a2d42180c8f583f46b2201a03f3807c83425c302919,2,0
0af13241fb3e0438afd1c21cc2b4a7f37a65767a72ccb6a2f93f2940ee90d543,4,0
1909ffc53df8a3132ea45fe771c9be224c6ab0b895d7828dc1790dd2620d6c9c,2,0
0f28e1cbdc9fa65e92061c7f85d8838c96fbc7d320007f21e11b98b9f26e8425,7,0
eb7017951891765dcf1c53acc11fae641f471c0db6860b72d925a49de87f4a9e,4,0
14e2094b48235700db9c89fab75a12edf72bbf98d14f0668adf66126193a91ea,2,0
3a56925eac3916218a940b936eab2cdb19ca5085a00968d884b0792fc2e98bf0,8,0
ea4674f5e1f7accaeb8195631a7cd61d512144e170d53e021a4aad7e3b39c700,3,0
182ace71d1ceb2c416f2c2658e64b8435f19c09f7d87ad877aa45cecae63ed7b,6,0
5433a3fcd945ed375897e28fdb0dcf1dc47a88ceca6e53d08a1f121b64c7d994,4,0
4e119fc943bf2924b0378dbff0866a7baa0d0f5e00ac31ea8280b5b35552a698,4,0
661bd99e4c075fcb26948e90271c8ae89d91943f8afd4f557f55d2fdbef69f59,3,0
182589ea5d1a589ef8cdc3bb2bcab35cfda1a92729553e15928fa900e1ef9b8d,2,0
c122090948f0d1e6d502b459f807de69c099459be7142afef18ddc965abf3e5d,3,0
5ebfa4a50cb203804f368f0ba6292b494e7051bf6c5fedb546e8167806387724,2,0
b8770e3c74e02b7763386290602f564908483d41698b1e006d6c95592f87a22b,9,0
41bf68bce8d9df7a147cb65f1fe9f7e5f88b8630ec63a7bb760803568cf0995e,3,0
0f4fad1b7bc8e42e51357144e7c9f1285c4b1c4df88657ea0728f694652a0b00,3,0
c2e8fad5fba0cdeb75ed45b15e7f5bcc12da11bd63f5292a66ef6bb883e1e828,3,0
d5a8b97c3882f17bbbc86aedca7405d095dfe578804f49dc02f02216e36ad2e7,3,0
a885c884da9dbedc25752c45e0f4644ec7fb7b33293b3d692375fb69c8bef7b5,3,0
d62cff050357bf5d9ba83ce5bbe0da1a8b7d0157a15c5679245fa54ba3b7fa05,3,0
d97e29e1d653e7b2c716d60de60f1f56ff3f2e9f48b8fbcc9852d93dc5fc2797,4,0
3657ec4502dd7f743ac409ef5cfe0acb1e77ca92fb7d941f0a5f1ef65c8ea366,3,0
0e76e6255770217681eeb029f6d3b1ac8c491c42404de5047cec3de6256ad26b,2,0
80489cc8b68879491c450a3c2f979baf592cfd6629d6db262e937e0ab754b74c,6,0
d370ee0a522ed03b49caeb1282edb53eb56e3f940612bf3546d1cb75b6f5a716,2,0
5064549b044afba643d1feed4f24f8df26a96c5a4cf430690d39a0e073e3b9a8,3,0
65f327e46f5079209210b181eb92379ce658fe2009b6ca6c756795e9a9390d4a,2,0
07f8aaf059659e18f5c25f1347a71b3444ab8de53e079a05fe114f3ec6c7bec3,2,0
